origin,destination,dist_km,total_veh,n_av,n_normal,av_fraction,scenario,E_eff,ground_max,domain_max,ground_mean
2121,2126,3.557329907,634.539412212498,0.121327084176667,634.418085128321,0.00019120496196387,Pulse,1.22389393511187e-09,8.38130758688286e-09,8.38130758688286e-09,5.4312271278481e-09
2121,2130,2.378980882,446.43513977739,0.0853606139204709,446.34977916347,0.00019120496196387,Pulse,8.61080099168668e-10,5.89673415402337e-09,5.89673415402337e-09,3.82118209730939e-09
2122,2121,3.969033818,329460.432432432,62.9944694518433,329397.43796298,0.00019120496196387,Pulse,6.35460331309338e-07,4.35167488225133e-06,4.35167488225133e-06,2.81995791552244e-06
2122,2124,3.035840126,733.333333333333,0.140216972106838,733.193116361226,0.00019120496196387,Pulse,1.41444676533578e-09,9.68622612258235e-09,9.68622612258235e-09,6.27683610678773e-09
2122,2125,2.394128776,329562.794520548,63.0140415910081,329499.780478957,0.00019120496196387,Pulse,6.35657766388105e-07,4.3530269308857e-06,4.3530269308857e-06,2.82083406559151e-06
2124,2121,2.549820527,329460.432432432,62.9944694518433,329397.43796298,0.00019120496196387,Pulse,6.35460331309338e-07,4.35167488225133e-06,4.35167488225133e-06,2.81995791552244e-06
2124,2122,3.035840126,733.333333333333,0.140216972106838,733.193116361226,0.00019120496196387,Pulse,1.41444676533578e-09,9.68622612258235e-09,9.68622612258235e-09,6.27683610678773e-09
2124,2126,2.271222943,329538.030769231,63.0093066388794,329475.021462592,0.00019120496196387,Pulse,6.35610002286357e-07,4.35269983911992e-06,4.35269983911992e-06,2.82062210467096e-06
2125,2118,2.750825735,412.653411609838,0.0789013798711203,412.574510229967,0.00019120496196387,Pulse,7.95922204440423e-10,5.45052852969265e-09,5.45052852969265e-09,3.53203340942969e-09
2125,2119,2.563154726,471.637128832528,0.0901793592791724,471.546949473249,0.00019120496196387,Pulse,9.09689469940124e-10,6.22961437865097e-09,6.22961437865097e-09,4.03689403576051e-09
2125,2121,2.709846204,932.295329512081,0.178259493018451,932.117070019063,0.00019120496196387,Pulse,1.79820288159003e-09,1.23142136927475e-08,1.23142136927475e-08,7.97981589064227e-09
2125,2122,2.394128776,439999.417819986,84.1300719483954,439915.287748038,0.00019120496196387,Pulse,8.48666936297872e-07,5.81172798383044e-06,5.81172798383044e-06,3.76609668100646e-06
2125,2127,2.505750037,251.030637164988,0.0479983034308976,250.982638861557,0.00019120496196387,Pulse,4.84185644642997e-10,3.31573570264909e-09,3.31573570264909e-09,2.14865204627335e-09
2126,2124,2.271222943,330155.725349755,63.1274129076538,330092.597936847,0.00019120496196387,Pulse,6.36801406060977e-07,4.36085865191308e-06,4.36085865191308e-06,2.82590915146096e-06
2126,2130,4.155079203,561.117603134655,0.10728846996462,561.010314664691,0.00019120496196387,Pulse,1.0822786073547e-09,7.41151634362322e-09,7.41151634362322e-09,4.80278622478608e-09
2126,2131,2.715138703,807.301784094474,0.154360106921148,807.147423987553,0.00019120496196387,Pulse,1.55711645067577e-09,1.06632376771408e-08,1.06632376771408e-08,6.90995589201593e-09
2126,2136,2.368,330155.725349755,63.1274129076538,330092.597936847,0.00019120496196387,Pulse,6.36801406060977e-07,4.36085865191308e-06,4.36085865191308e-06,2.82590915146096e-06
2127,2110,2.811209001,235.741895476625,0.0450750201578987,235.696820456467,0.00019120496196387,Pulse,4.54696856605961e-10,3.11379450839013e-09,3.11379450839013e-09,2.01779078374126e-09
2127,2111,2.385681299,352.595951417004,0.0674180954793028,352.528533321525,0.00019120496196387,Pulse,6.80083913116737e-10,4.65726015727114e-09,4.65726015727114e-09,3.01798227131103e-09
2127,2118,2.627991548,468.929277348294,0.0896616046391256,468.839615743655,0.00019120496196387,Pulse,9.04466590249827e-10,6.19384774894734e-09,6.19384774894734e-09,4.01371666307679e-09
2127,2125,2.505750037,458.347308320227,0.0876382796536112,458.259670040573,0.00019120496196387,Pulse,8.84056183164419e-10,6.05407591509094e-09,6.05407591509094e-09,3.92314218315459e-09
2127,2210,1.386892182,659690.130503596,126.136026310881,659563.994477285,0.00019120496196387,Pulse,1.27240441529284e-06,8.71351060212777e-06,8.71351060212777e-06,5.64650022332248e-06
2128,2110,3.397016429,658910.987260137,125.987050256651,658785.00020988,0.00019120496196387,Pulse,1.27090161078315e-06,8.70321929625774e-06,8.70321929625774e-06,5.63983128544579e-06
2129,2113,1.708088604,264274.747276829,50.5306430010774,264224.216633828,0.00019120496196387,Pulse,5.09730765607694e-07,3.4906704008341e-06,3.4906704008341e-06,2.26201264884464e-06
2130,2115,3.902644454,349.768699398312,0.0668775108646065,349.701821887447,0.00019120496196387,Pulse,6.74630734744971e-10,4.61991642678217e-09,4.61991642678217e-09,2.99378291101024e-09
2130,2119,2.96757456,385.970807868322,0.0737995336376267,385.897008334684,0.00019120496196387,Pulse,7.444570373228e-10,5.09809162053868e-09,5.09809162053868e-09,3.30364841317352e-09
2130,2120,2.994964442,132395.327950821,25.3146436450308,132370.013307176,0.00019120496196387,Pulse,2.55362922771285e-07,1.74874238741605e-06,1.74874238741605e-06,1.13321423843416e-06
2130,2121,2.378980882,643.901576466647,0.123117176436781,643.77845929021,0.00019120496196387,Pulse,1.24195159367435e-09,8.50496764137709e-09,8.50496764137709e-09,5.51136090597735e-09
2130,2131,2.835131619,610.693946392235,0.116767712791493,610.577178679444,0.00019120496196387,Pulse,1.17790101420633e-09,8.06634498606461e-09,8.06634498606461e-09,5.22712610851564e-09
2130,2132,5.006153108,329892.756345031,63.0771319291079,329829.679213102,0.00019120496196387,Pulse,6.3629419379991e-07,4.35738522839992e-06,4.35738522839992e-06,2.82365831508303e-06
2131,2126,2.715138703,807.301784094474,0.154360106921148,807.147423987553,0.00019120496196387,Pulse,1.55711645067577e-09,1.06632376771408e-08,1.06632376771408e-08,6.90995589201593e-09
2131,2130,2.835131619,561.117603134655,0.10728846996462,561.010314664691,0.00019120496196387,Pulse,1.0822786073547e-09,7.41151634362322e-09,7.41151634362322e-09,4.80278622478608e-09
2131,2132,3.076300139,330155.725349755,63.1274129076538,330092.597936847,0.00019120496196387,Pulse,6.36801406060977e-07,4.36085865191308e-06,4.36085865191308e-06,2.82590915146096e-06
2131,2136,2.155,330155.725349755,63.1274129076538,330092.597936847,0.00019120496196387,Pulse,6.36801406060977e-07,4.36085865191308e-06,4.36085865191308e-06,2.82590915146096e-06
2132,2130,5.006153108,329318.909090909,62.9674094867104,329255.941681422,0.00019120496196387,Pulse,6.35187362355743e-07,4.3498055725864e-06,4.3498055725864e-06,2.81874657167695e-06
2132,2131,3.076300139,329538.030769231,63.0093066388794,329475.021462592,0.00019120496196387,Pulse,6.35610002286357e-07,4.35269983911992e-06,4.35269983911992e-06,2.82062210467096e-06
2132,2136,2.44,733.333333333333,0.140216972106838,733.193116361226,0.00019120496196387,Pulse,1.41444676533578e-09,9.68622612258235e-09,9.68622612258235e-09,6.27683610678773e-09
2134,2135,2.171957846,330000,63.0976374480771,329936.902362552,0.00019120496196387,Pulse,6.36501044401102e-07,4.35880175516207e-06,4.35880175516207e-06,2.82457624805448e-06
2134,2215,2.613197929,330000,63.0976374480771,329936.902362552,0.00019120496196387,Pulse,6.36501044401102e-07,4.35880175516207e-06,4.35880175516207e-06,2.82457624805448e-06
2135,2134,2.171957846,330254.870481472,63.1463699487927,330191.724111523,0.00019120496196387,Pulse,6.36992636303053e-07,4.36216820941049e-06,4.36216820941049e-06,2.82675776656447e-06
2136,2126,2.368,329538.030769231,63.0093066388794,329475.021462592,0.00019120496196387,Pulse,6.35610002286357e-07,4.35269983911992e-06,4.35269983911992e-06,2.82062210467096e-06
2136,2131,2.155,329538.030769231,63.0093066388794,329475.021462592,0.00019120496196387,Pulse,6.35610002286357e-07,4.35269983911992e-06,4.35269983911992e-06,2.82062210467096e-06
2136,2132,2.44,733.333333333333,0.140216972106838,733.193116361226,0.00019120496196387,Pulse,1.41444676533578e-09,9.68622612258235e-09,9.68622612258235e-09,6.27683610678773e-09
2203,2108,0.682207211,219717.449275363,42.0110665314943,219675.438208832,0.00019120496196387,Pulse,4.23789048293681e-07,2.31912084042597e-06,2.31912084042597e-06,1.51435849350791e-06
2203,2109,0.512428871,220000.000000001,42.0650916320516,219957.934908369,0.00019120496196387,Pulse,4.24334029600736e-07,1.90907840797984e-06,1.90907840797984e-06,1.17656897477942e-06
2203,2114,0.667789107,220000.000000001,42.0650916320516,219957.934908369,0.00019120496196387,Pulse,4.24334029600736e-07,2.27858069984015e-06,2.27858069984015e-06,1.48236523103424e-06
2210,2127,1.386892182,658983.038930058,126.000826893457,658857.038103165,0.00019120496196387,Pulse,1.27104058339877e-06,8.70417099003141e-06,8.70417099003141e-06,5.64044799888667e-06
2215,2115,0.907591305,1015.60592315095,0.194188891906358,1015.41173425904,0.00019120496196387,Pulse,1.95889160844098e-09,1.27092470509321e-08,1.27092470509321e-08,8.37098547327922e-09
2215,2134,2.613197929,331251.245914268,63.3368818755222,331187.909032393,0.00019120496196387,Pulse,6.38914436313933e-07,4.37532882451737e-06,4.37532882451737e-06,2.83528606469059e-06
2108,2109,1.194102859,366.666666666667,0.0701084860534191,366.596558180614,0.00019120496196387,Adaptive,7.07223382667892e-10,4.84311306129119e-09,4.84311306129119e-09,3.13841805339387e-09
2108,2110,1.060104309,196.451579563854,0.0375625167982489,196.414017047056,0.00019120496196387,Adaptive,3.78914047171634e-10,2.59482875699178e-09,2.59482875699178e-09,1.68149231978438e-09
2108,2111,0.891136501,293.82995951417,0.0561817462327523,293.773777767937,0.00019120496196387,Adaptive,5.66736594263948e-10,3.63105407077566e-09,3.63105407077566e-09,2.39466031907499e-09
2108,2114,0.714440978,1029.24903720663,0.196797523010443,1029.05223968362,0.00019120496196387,Adaptive,1.98520632463893e-09,1.10645738892967e-08,1.10645738892967e-08,7.24784038604794e-09
2108,2116,1.060113653,132364.366909605,25.3087237403228,132339.058185865,0.00019120496196387,Adaptive,2.55303205392286e-07,1.74833343880758e-06,1.74833343880758e-06,1.13294923291406e-06
2108,2203,0.682207211,220368.287648366,42.135510057849,220326.152138308,0.00019120496196387,Adaptive,4.25044379518386e-07,2.32599044882329e-06,2.32599044882329e-06,1.51884426658287e-06
2109,2108,1.194102859,562.599486508178,0.107571813418689,562.491914694759,0.00019120496196387,Adaptive,1.08513685073327e-09,7.43108978559128e-09,7.43108978559128e-09,4.81547014169286e-09
2109,2110,0.603499322,294.677369345782,0.0563437751973735,294.621025570585,0.00019120496196387,Adaptive,5.68371070757453e-10,2.87239431123679e-09,2.87239431123679e-09,1.84119602065e-09
2109,2113,0.262455142,132599.61757439,25.3537048347349,132574.263869555,0.00019120496196387,Adaptive,2.55756954767533e-07,7.60735371955992e-07,7.60735371955992e-07,3.74978799459618e-07
2109,2203,0.512428871,220549.189509152,42.1700993912598,220507.019409761,0.00019120496196387,Adaptive,4.25393301407248e-07,1.91384407086079e-06,1.91384407086079e-06,1.17950606267825e-06
2110,2108,1.060104309,449.903834334265,0.0860238455312824,449.817810488734,0.00019120496196387,Adaptive,8.67770486163091e-10,5.94255037197072e-09,5.94255037197072e-09,3.85087177081576e-09
2110,2109,0.603499322,366.666666666667,0.0701084860534191,366.596558180614,0.00019120496196387,Adaptive,7.07223382667892e-10,3.5741164982969e-09,3.5741164982969e-09,2.29099780913098e-09
2110,2111,1.025019777,293.82995951417,0.0561817462327523,293.773777767937,0.00019120496196387,Adaptive,5.66736594263948e-10,3.88105013105929e-09,3.88105013105929e-09,2.51498522609253e-09
2110,2113,0.855902515,132497.522827371,25.3341838125145,132472.188643558,0.00019120496196387,Adaptive,2.5556003533388e-07,1.5937848616307e-06,1.5937848616307e-06,1.05261755400613e-06
2110,2127,2.811209001,209.19219763749,0.0399985861924147,209.152199051298,0.00019120496196387,Adaptive,4.03488037202497e-10,2.76311308554091e-09,2.76311308554091e-09,1.79054337189446e-09
2110,2128,3.397016429,330101.530793913,63.1170506396654,330038.413743273,0.00019120496196387,Adaptive,6.36696876087055e-07,4.36014282365513e-06,4.36014282365513e-06,2.82544528280882e-06
2111,2108,0.891136501,579.530456426543,0.110809098877941,579.419647327665,0.00019120496196387,Adaptive,1.11779315387194e-09,7.16164691451278e-09,7.16164691451278e-09,4.72306700785265e-09
2111,2110,1.025019777,235.741895476625,0.0450750201578987,235.696820456467,0.00019120496196387,Adaptive,4.54696856605961e-10,3.11379450839013e-09,3.11379450839013e-09,2.01779078374126e-09
2111,2116,1.26381351,264160.538817253,50.5088057769083,264110.030011476,0.00019120496196387,Adaptive,5.09510481353756e-07,3.48916187951879e-06,3.48916187951879e-06,2.26103510186814e-06
2111,2118,1.636543894,429.000586220785,0.0820270407708231,428.918559180014,0.00019120496196387,Adaptive,8.27452488418832e-10,5.66645002480216e-09,5.66645002480216e-09,3.67195414012326e-09
2111,2127,2.385681299,251.030637164988,0.0479983034308976,250.982638861557,0.00019120496196387,Adaptive,4.84185644642997e-10,3.31573570264909e-09,3.31573570264909e-09,2.14865204627335e-09
2113,2109,0.262455142,165183.333333333,31.5838729670652,165151.749460366,0.00019120496196387,Adaptive,3.18604133891884e-07,9.47670942216454e-07,9.47670942216454e-07,4.6712237302888e-07
2113,2111,1.719992713,165074.078272605,31.5629828573343,165042.515289748,0.00019120496196387,Adaptive,3.1839340370928e-07,2.18037933971634e-06,2.18037933971634e-06,1.41292218381299e-06
2113,2114,0.928678339,166070.870055553,31.7535743922788,166039.116481161,0.00019120496196387,Adaptive,3.20316006772603e-07,2.10314633341549e-06,2.10314633341549e-06,1.38297186468665e-06
2113,2129,1.708088604,165373.79991602,31.6202911227633,165342.179624897,0.00019120496196387,Adaptive,3.18971504130684e-07,2.18433821009627e-06,2.18433821009627e-06,1.4154875978585e-06
2114,2108,0.714440978,842.662913212695,0.161121330269197,842.501791882426,0.00019120496196387,Adaptive,1.62532067981199e-09,9.05874645490685e-09,9.05874645490685e-09,5.93392470959549e-09
2114,2113,0.928678339,132701.712321409,25.3732258569554,132676.339095552,0.00019120496196387,Adaptive,2.55953874201186e-07,1.68055432968689e-06,1.68055432968689e-06,1.105086849216e-06
2114,2203,0.667789107,220732.522842485,42.2051536342864,220690.317688851,0.00019120496196387,Adaptive,4.25746913098581e-07,2.28616757443595e-06,2.28616757443595e-06,1.48730098736441e-06
2115,2116,1.972403126,132302.89747638,25.296970479681,132277.6005059,0.00019120496196387,Adaptive,2.55184643700024e-07,1.74752152040325e-06,1.74752152040325e-06,1.13242309624415e-06
2115,2118,1.999934567,353.407751104621,0.0675733156076959,353.340177789013,0.00019120496196387,Adaptive,6.81649705083442e-10,4.66798280546273e-09,4.66798280546273e-09,3.02493072620746e-09
2115,2120,0.952875416,132433.906717801,25.3220200967039,132408.584697704,0.00019120496196387,Adaptive,2.5543733315151e-07,1.69620700971644e-06,1.69620700971644e-06,1.11312462251515e-06
2115,2130,3.902644454,454.170766687449,0.0868397041695754,454.083926983279,0.00019120496196387,Adaptive,8.76000507069728e-10,5.99891010600168e-09,5.99891010600168e-09,3.88739381862443e-09
2115,2215,0.907591305,941.247460386361,0.179971184861763,941.067489201499,0.00019120496196387,Adaptive,1.81546967144183e-09,1.17787285771223e-08,1.17787285771223e-08,7.75809655895844e-09
2116,2108,1.060113653,165202.83901665,31.5876025505019,165171.2514141,0.00019120496196387,Adaptive,3.18641756279166e-07,2.18208007473797e-06,2.18208007473797e-06,1.41402428847757e-06
2116,2111,1.26381351,164890.744939271,31.5279286143075,164859.217010657,0.00019120496196387,Adaptive,3.18039792017944e-07,2.17795778318568e-06,2.17795778318568e-06,1.41135297478629e-06
2116,2115,1.972403126,165057.362936679,31.5597868021644,165025.803149877,0.00019120496196387,Adaptive,3.18361163319054e-07,2.18015855536612e-06,2.18015855536612e-06,1.41277911187107e-06
2116,2118,1.370015114,165000.278848558,31.5488720412665,164968.729976517,0.00019120496196387,Adaptive,3.18251060041152e-07,2.17940456074947e-06,2.17940456074947e-06,1.41229051078183e-06
2118,2111,1.636543894,251.854251012146,0.0481557824852163,251.806095229661,0.00019120496196387,Adaptive,4.85774223654813e-10,3.32661439805082e-09,3.32661439805082e-09,2.15570162236503e-09
2118,2115,1.999934567,356.585919520766,0.0681809971788197,356.517738523587,0.00019120496196387,Adaptive,6.87779727859681e-10,4.70996161173695e-09,4.70996161173695e-09,3.05213369293643e-09
2118,2116,1.370015114,132371.086421451,25.3100085443297,132345.776412907,0.00019120496196387,Adaptive,2.55316165926552e-07,1.74842219341373e-06,1.74842219341373e-06,1.13300674737939e-06
2118,2119,1.964409789,343.599663545107,0.0656979605989407,343.533965584508,0.00019120496196387,Adaptive,6.62731953643417e-10,4.53843277737426e-09,4.53843277737426e-09,2.94098014693642e-09
2118,2120,2.237183405,132585.962704214,25.3510939558023,132560.611610258,0.00019120496196387,Adaptive,2.55730617376236e-07,1.75126038468176e-06,1.75126038468176e-06,1.13484594266594e-06
2118,2125,2.750825735,323.831752218138,0.0619182378655624,323.769833980272,0.00019120496196387,Adaptive,6.24603783324496e-10,4.27732851498674e-09,4.27732851498674e-09,2.77178022933702e-09
2118,2127,2.627991548,179.307597974991,0.0342845024506411,179.27331347254,0.00019120496196387,Adaptive,3.45846889030711e-10,2.36838264474935e-09,2.36838264474935e-09,1.53475146162382e-09
2119,2118,1.964409789,380.329084662598,0.0727208081666655,380.256363854431,0.00019120496196387,Adaptive,7.33575332132905e-10,5.02357297505005e-09,5.02357297505005e-09,3.25535908782508e-09
2119,2120,1.305711996,264145.755008116,50.5059790392446,264095.249029077,0.00019120496196387,Adaptive,5.09481966475101e-07,3.48896660772116e-06,3.48896660772116e-06,2.26090856248588e-06
2119,2121,2.023971733,790.810599797988,0.151206910655,790.659392887333,0.00019120496196387,Adaptive,1.5253084021057e-09,1.04454140315159e-08,1.04454140315159e-08,6.76880253605792e-09
2119,2125,2.563154726,430.415655007386,0.0822976089443414,430.333357398442,0.00019120496196387,Adaptive,8.30181860420562e-10,5.68514094695584e-09,5.68514094695584e-09,3.68406616946871e-09
2119,2130,2.96757456,525.150716104526,0.100411422698065,525.050304681828,0.00019120496196387,Adaptive,1.01290599778339e-09,6.93644806994251e-09,6.93644806994251e-09,4.49493405865953e-09
2120,2115,0.952875416,164959.024693233,31.5409840420667,164927.483709191,0.00019120496196387,Adaptive,3.18171489395848e-07,2.11278713235332e-06,2.11278713235332e-06,1.38650257054934e-06
2120,2118,2.237183405,164905.109372754,31.5306751652653,164873.578697589,0.00019120496196387,Adaptive,3.18067498008593e-07,2.1781475156641e-06,2.1781475156641e-06,1.41147592459729e-06
2120,2119,1.305711996,165025.442280495,31.5536834143129,164993.888597081,0.00019120496196387,Adaptive,3.18299595043299e-07,2.17973693169278e-06,2.17973693169278e-06,1.41250589269749e-06
2120,2130,2.994964442,164989.969552472,31.5469008527005,164958.422651619,0.00019120496196387,Adaptive,3.18231175563195e-07,2.17926839051348e-06,2.17926839051348e-06,1.41220227019741e-06
2121,2119,2.023971733,387.548970611615,0.0741012861849308,387.47486932543,0.00019120496196387,Adaptive,7.47500983487469e-10,5.11893676761563e-09,5.11893676761563e-09,3.31715641620464e-09
2121,2122,3.969033818,220310.607438606,42.1244813155358,220268.48295729,0.00019120496196387,Adaptive,4.24933126446406e-07,2.90997049207339e-06,2.90997049207339e-06,1.8857094211077e-06
2121,2124,2.549820527,329943.940771939,63.086918645508,329880.853853294,0.00019120496196387,Adaptive,6.36392917864104e-07,4.35806129739945e-06,4.35806129739945e-06,2.82409641907247e-06
2121,2125,2.709846204,359.733071095514,0.0687827481759639,359.664288347338,0.00019120496196387,Adaptive,6.93849925630032e-10,4.75153073236656e-09,4.75153073236656e-09,3.07907117653358e-09
2121,2126,3.557329907,634.539412212498,0.121327084176667,634.418085128321,0.00019120496196387,Adaptive,1.22389393511187e-09,8.38130758688286e-09,8.38130758688286e-09,5.4312271278481e-09
2121,2130,2.378980882,446.43513977739,0.0853606139204709,446.34977916347,0.00019120496196387,Adaptive,8.61080099168668e-10,5.89673415402337e-09,5.89673415402337e-09,3.82118209730939e-09
2122,2121,3.969033818,329460.432432432,62.9944694518433,329397.43796298,0.00019120496196387,Adaptive,6.35460331309338e-07,4.35167488225133e-06,4.35167488225133e-06,2.81995791552244e-06
2122,2124,3.035840126,733.333333333333,0.140216972106838,733.193116361226,0.00019120496196387,Adaptive,1.41444676533578e-09,9.68622612258235e-09,9.68622612258235e-09,6.27683610678773e-09
2122,2125,2.394128776,329562.794520548,63.0140415910081,329499.780478957,0.00019120496196387,Adaptive,6.35657766388105e-07,4.3530269308857e-06,4.3530269308857e-06,2.82083406559151e-06
2124,2121,2.549820527,329460.432432432,62.9944694518433,329397.43796298,0.00019120496196387,Adaptive,6.35460331309338e-07,4.35167488225133e-06,4.35167488225133e-06,2.81995791552244e-06
2124,2122,3.035840126,733.333333333333,0.140216972106838,733.193116361226,0.00019120496196387,Adaptive,1.41444676533578e-09,9.68622612258235e-09,9.68622612258235e-09,6.27683610678773e-09
2124,2126,2.271222943,329538.030769231,63.0093066388794,329475.021462592,0.00019120496196387,Adaptive,6.35610002286357e-07,4.35269983911992e-06,4.35269983911992e-06,2.82062210467096e-06
2125,2118,2.750825735,412.653411609838,0.0789013798711203,412.574510229967,0.00019120496196387,Adaptive,7.95922204440423e-10,5.45052852969265e-09,5.45052852969265e-09,3.53203340942969e-09
2125,2119,2.563154726,471.637128832528,0.0901793592791724,471.546949473249,0.00019120496196387,Adaptive,9.09689469940124e-10,6.22961437865097e-09,6.22961437865097e-09,4.03689403576051e-09
2125,2121,2.709846204,932.295329512081,0.178259493018451,932.117070019063,0.00019120496196387,Adaptive,1.79820288159003e-09,1.23142136927475e-08,1.23142136927475e-08,7.97981589064227e-09
2125,2122,2.394128776,439999.417819986,84.1300719483954,439915.287748038,0.00019120496196387,Adaptive,8.48666936297872e-07,5.81172798383044e-06,5.81172798383044e-06,3.76609668100646e-06
2125,2127,2.505750037,251.030637164988,0.0479983034308976,250.982638861557,0.00019120496196387,Adaptive,4.84185644642997e-10,3.31573570264909e-09,3.31573570264909e-09,2.14865204627335e-09
2126,2124,2.271222943,330155.725349755,63.1274129076538,330092.597936847,0.00019120496196387,Adaptive,6.36801406060977e-07,4.36085865191308e-06,4.36085865191308e-06,2.82590915146096e-06
2126,2130,4.155079203,561.117603134655,0.10728846996462,561.010314664691,0.00019120496196387,Adaptive,1.0822786073547e-09,7.41151634362322e-09,7.41151634362322e-09,4.80278622478608e-09
2126,2131,2.715138703,807.301784094474,0.154360106921148,807.147423987553,0.00019120496196387,Adaptive,1.55711645067577e-09,1.06632376771408e-08,1.06632376771408e-08,6.90995589201593e-09
2126,2136,2.368,330155.725349755,63.1274129076538,330092.597936847,0.00019120496196387,Adaptive,6.36801406060977e-07,4.36085865191308e-06,4.36085865191308e-06,2.82590915146096e-06
2127,2110,2.811209001,235.741895476625,0.0450750201578987,235.696820456467,0.00019120496196387,Adaptive,4.54696856605961e-10,3.11379450839013e-09,3.11379450839013e-09,2.01779078374126e-09
2127,2111,2.385681299,352.595951417004,0.0674180954793028,352.528533321525,0.00019120496196387,Adaptive,6.80083913116737e-10,4.65726015727114e-09,4.65726015727114e-09,3.01798227131103e-09
2127,2118,2.627991548,468.929277348294,0.0896616046391256,468.839615743655,0.00019120496196387,Adaptive,9.04466590249827e-10,6.19384774894734e-09,6.19384774894734e-09,4.01371666307679e-09
2127,2125,2.505750037,458.347308320227,0.0876382796536112,458.259670040573,0.00019120496196387,Adaptive,8.84056183164419e-10,6.05407591509094e-09,6.05407591509094e-09,3.92314218315459e-09
2127,2210,1.386892182,659690.130503596,126.136026310881,659563.994477285,0.00019120496196387,Adaptive,1.27240441529284e-06,8.71351060212777e-06,8.71351060212777e-06,5.64650022332248e-06
2128,2110,3.397016429,658910.987260137,125.987050256651,658785.00020988,0.00019120496196387,Adaptive,1.27090161078315e-06,8.70321929625774e-06,8.70321929625774e-06,5.63983128544579e-06
2129,2113,1.708088604,264274.747276829,50.5306430010774,264224.216633828,0.00019120496196387,Adaptive,5.09730765607694e-07,3.4906704008341e-06,3.4906704008341e-06,2.26201264884464e-06
2130,2115,3.902644454,349.768699398312,0.0668775108646065,349.701821887447,0.00019120496196387,Adaptive,6.74630734744971e-10,4.61991642678217e-09,4.61991642678217e-09,2.99378291101024e-09
2130,2119,2.96757456,385.970807868322,0.0737995336376267,385.897008334684,0.00019120496196387,Adaptive,7.444570373228e-10,5.09809162053868e-09,5.09809162053868e-09,3.30364841317352e-09
2130,2120,2.994964442,132395.327950821,25.3146436450308,132370.013307176,0.00019120496196387,Adaptive,2.55362922771285e-07,1.74874238741605e-06,1.74874238741605e-06,1.13321423843416e-06
2130,2121,2.378980882,643.901576466647,0.123117176436781,643.77845929021,0.00019120496196387,Adaptive,1.24195159367435e-09,8.50496764137709e-09,8.50496764137709e-09,5.51136090597735e-09
2130,2131,2.835131619,610.693946392235,0.116767712791493,610.577178679444,0.00019120496196387,Adaptive,1.17790101420633e-09,8.06634498606461e-09,8.06634498606461e-09,5.22712610851564e-09
2130,2132,5.006153108,329892.756345031,63.0771319291079,329829.679213102,0.00019120496196387,Adaptive,6.3629419379991e-07,4.35738522839992e-06,4.35738522839992e-06,2.82365831508303e-06
2131,2126,2.715138703,807.301784094474,0.154360106921148,807.147423987553,0.00019120496196387,Adaptive,1.55711645067577e-09,1.06632376771408e-08,1.06632376771408e-08,6.90995589201593e-09
2131,2130,2.835131619,561.117603134655,0.10728846996462,561.010314664691,0.00019120496196387,Adaptive,1.0822786073547e-09,7.41151634362322e-09,7.41151634362322e-09,4.80278622478608e-09
2131,2132,3.076300139,330155.725349755,63.1274129076538,330092.597936847,0.00019120496196387,Adaptive,6.36801406060977e-07,4.36085865191308e-06,4.36085865191308e-06,2.82590915146096e-06
2131,2136,2.155,330155.725349755,63.1274129076538,330092.597936847,0.00019120496196387,Adaptive,6.36801406060977e-07,4.36085865191308e-06,4.36085865191308e-06,2.82590915146096e-06
2132,2130,5.006153108,329318.909090909,62.9674094867104,329255.941681422,0.00019120496196387,Adaptive,6.35187362355743e-07,4.3498055725864e-06,4.3498055725864e-06,2.81874657167695e-06
2132,2131,3.076300139,329538.030769231,63.0093066388794,329475.021462592,0.00019120496196387,Adaptive,6.35610002286357e-07,4.35269983911992e-06,4.35269983911992e-06,2.82062210467096e-06
2132,2136,2.44,733.333333333333,0.140216972106838,733.193116361226,0.00019120496196387,Adaptive,1.41444676533578e-09,9.68622612258235e-09,9.68622612258235e-09,6.27683610678773e-09
2134,2135,2.171957846,330000,63.0976374480771,329936.902362552,0.00019120496196387,Adaptive,6.36501044401102e-07,4.35880175516207e-06,4.35880175516207e-06,2.82457624805448e-06
2134,2215,2.613197929,330000,63.0976374480771,329936.902362552,0.00019120496196387,Adaptive,6.36501044401102e-07,4.35880175516207e-06,4.35880175516207e-06,2.82457624805448e-06
2135,2134,2.171957846,330254.870481472,63.1463699487927,330191.724111523,0.00019120496196387,Adaptive,6.36992636303053e-07,4.36216820941049e-06,4.36216820941049e-06,2.82675776656447e-06
2136,2126,2.368,329538.030769231,63.0093066388794,329475.021462592,0.00019120496196387,Adaptive,6.35610002286357e-07,4.35269983911992e-06,4.35269983911992e-06,2.82062210467096e-06
2136,2131,2.155,329538.030769231,63.0093066388794,329475.021462592,0.00019120496196387,Adaptive,6.35610002286357e-07,4.35269983911992e-06,4.35269983911992e-06,2.82062210467096e-06
2136,2132,2.44,733.333333333333,0.140216972106838,733.193116361226,0.00019120496196387,Adaptive,1.41444676533578e-09,9.68622612258235e-09,9.68622612258235e-09,6.27683610678773e-09
2203,2108,0.682207211,219717.449275363,42.0110665314943,219675.438208832,0.00019120496196387,Adaptive,4.23789048293681e-07,2.31912084042597e-06,2.31912084042597e-06,1.51435849350791e-06
